,Классика,Анальный,Групповой,Двойное проникновение,С резинкой,Без резинки,Глубокий,В машине,Кунилингус,Анилингус,В рот,На лицо,На грудь,Бандаж,Госпожа,Ролевые игры,Лёгкая доминация,Порка,Рабыня,Фетиш,Трамплинг,Страпон,Игрушки,Профи,Не профи,Классический массаж,Профессиональный,Расслабляющий,Тайский,Урологический,Эротический,Ветка сакуры,Лесби откровенное,Лесби лёгкое,Выдача,Приём,Эскорт,Фото/Видео,Услуги семейной паре ,Город,Район,Возраст,Рост,Вес,Размер бюста,Цвет волос,За час у нее,За два часа у нее,За ночь у нее,За час у себя,За два часа у себя,За ночь у себя
932,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Северное Бутово,24,176,57,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
933,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,Москва,Кузьминки,24,170,52,3.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
934,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,Москва,Выхино-Жулебино,24,171,53,2.0,1,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
935,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,Москва,Текстильщики,22,173,55,4.0,2,5000.0,10000.0,20000.0,,13000.0,23000.0
936,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,Москва,Текстильщики,24,171,53,3.0,1,5000.0,10000.0,22000.0,,13000.0,25000.0
937,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,Москва,Академичекский,22,173,54,2.0,2,5000.0,8000.0,19000.0,5000.0,8000.0,19000.0
938,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,Москва,Северное Бутово,20,174,52,2.0,4,5000.0,8000.0,19000.0,5000.0,8000.0,19000.0
939,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,Москва,Левобережный,24,175,57,2.0,3,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
940,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,Москва,Ясенево,25,174,56,3.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
941,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,Москва,Тимирязевский,24,170,53,2.0,3,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
942,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,Москва,Гагаринский,24,176,58,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
943,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,Москва,Пресненский,24,173,55,4.0,4,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
944,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,Москва,Выхино-Жулебино,25,172,55,3.0,4,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
945,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,Москва,Текстильщики,25,175,57,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
946,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,Москва,Северное Бутово,24,174,56,2.0,1,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
947,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,Москва,Южное Бутово,24,172,54,2.0,3,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
948,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,Москва,Коньково,25,173,56,2.0,1,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
949,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,Москва,Люблино,23,167,48,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
950,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,Москва,Марьино,25,168,55,3.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
951,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,Москва,Люблино,24,168,50,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
952,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,Москва,Ясенево,24,172,50,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
953,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Москва,Северное Бутово,23,173,54,1.0,3,3000.0,6000.0,15000.0,5000.0,8000.0,16000.0
954,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Москва,Южное Бутово,23,172,54,2.0,3,3000.0,6000.0,15000.0,5000.0,8000.0,16000.0
955,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Москва,Коньково,24,172,54,2.0,2,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
956,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Москва,Черёмушки,25,174,56,1.0,3,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
957,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Москва,Коньково,24,173,55,3.0,2,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
958,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,Москва,Дорогомилово,24,173,56,3.0,4,6000.0,8000.0,20000.0,8000.0,10000.0,20000.0
959,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Войковский,46,172,80,6.0,1,2000.0,4000.0,10000.0,,,
960,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,Москва,Басманный,26,168,55,3.0,2,8000.0,10000.0,20000.0,8000.0,12000.0,25000.0
961,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,Москва,Обручёвский,24,172,54,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
962,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,Москва,Кузьминки,25,172,54,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
963,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,Москва,Черёмушки,24,173,55,2.0,3,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
964,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,Москва,Коньково,24,174,56,2.0,3,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
965,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,Москва,---,24,171,53,3.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
966,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,Москва,Тверской,25,176,57,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
967,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,Москва,Марьина роща,24,172,53,2.0,5,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
968,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,Москва,Головинский,24,174,56,2.0,4,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
969,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,Москва,Южное Бутово,25,170,53,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
970,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,Москва,Аэропорт,25,173,54,1.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
971,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,Москва,Северное Бутово,24,175,57,2.0,3,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
972,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,Москва,Коньково,24,177,58,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
973,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,Москва,Кузьминки,31,173,50,3.0,2,1500.0,3000.0,7000.0,,,
974,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,Москва,Ясенево,25,173,55,3.0,3,3000.0,6000.0,15000.0,5000.0,8000.0,16000.0
975,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,Москва,Обручёвский,25,170,53,2.0,4,3000.0,6000.0,15000.0,5000.0,8000.0,16000.0
976,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Аэропорт,25,172,59,4.0,4,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
977,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,Москва,---,24,173,55,1.0,3,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
978,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Марьина роща,25,175,57,4.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
979,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Хорошёвский,25,174,56,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
980,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Пресненский,24,174,56,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
981,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Головинский,23,172,54,3.0,1,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
982,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Академичекский,25,173,55,3.0,1,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
983,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Аэропорт,29,167,56,2.0,2,2000.0,4000.0,10000.0,,,
984,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Черёмушки,23,170,52,2.0,4,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
985,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,Москва,Южное Бутово,24,176,58,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
986,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,Москва,Обручёвский,24,174,56,2.0,3,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
987,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Ясенево,23,173,55,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
988,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,Москва,Аэропорт,25,175,58,4.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
989,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,Москва,Войковский,25,174,56,2.0,1,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
990,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,Москва,Аэропорт,25,172,54,4.0,1,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
991,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,Москва,Академичекский,24,175,57,2.0,4,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
992,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,Москва,Коньково,25,176,58,4.0,3,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
993,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Северное Бутово,25,174,56,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
994,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Пресненский,25,176,57,2.0,3,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
995,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,Москва,Тверской,24,175,57,3.0,3,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
996,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,Москва,Южное Бутово,24,173,55,2.0,1,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
997,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,Москва,Проспект Вернадского,25,168,52,3.0,2,3000.0,6000.0,16000.0,6000.0,8000.0,180000.0
998,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,Москва,Новогиреево,27,168,52,3.0,2,3000.0,6000.0,16000.0,6000.0,8000.0,180000.0
999,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,Москва,Новогиреево,28,168,52,3.0,2,3000.0,6000.0,16000.0,6000.0,8000.0,180000.0
1000,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,Москва,Новогиреево,25,168,52,3.0,2,3000.0,6000.0,16000.0,6000.0,8000.0,180000.0
1001,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,Москва,Новогиреево,26,168,52,3.0,4,3000.0,6000.0,16000.0,6000.0,8000.0,180000.0
1002,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,Москва,Аэропорт,22,167,53,3.0,1,2500.0,4000.0,10000.0,,,
1003,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,Москва,Новогиреево,28,168,52,3.0,2,3000.0,6000.0,16000.0,6000.0,8000.0,180000.0
1004,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,Москва,Новогиреево,24,168,52,3.0,2,3000.0,6000.0,16000.0,6000.0,8000.0,180000.0
1005,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,Москва,Новогиреево,29,168,52,3.0,1,3000.0,6000.0,16000.0,6000.0,8000.0,180000.0
1006,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,Москва,Новогиреево,27,168,52,3.0,2,3000.0,6000.0,16000.0,6000.0,8000.0,180000.0
1007,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,Москва,Новогиреево,26,168,52,3.0,1,3000.0,6000.0,16000.0,6000.0,8000.0,180000.0
1008,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,Москва,Новогиреево,24,168,52,3.0,2,3000.0,6000.0,16000.0,6000.0,8000.0,180000.0
1009,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,Москва,Новогиреево,25,168,52,3.0,1,3000.0,6000.0,16000.0,6000.0,8000.0,180000.0
1010,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,Москва,Новогиреево,24,168,52,3.0,2,3000.0,6000.0,16000.0,6000.0,8000.0,180000.0
1011,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,Москва,Аэропорт,23,171,53,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
1012,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,Москва,Коньково,24,178,57,2.0,3,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
1013,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,Москва,Тверской,24,173,55,3.0,1,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
1014,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,Москва,Южное Бутово,25,170,52,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
1015,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,Москва,Академичекский,23,176,54,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
1016,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,Москва,Войковский,25,173,55,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
1017,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,Москва,Пресненский,24,174,56,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
1018,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,Москва,Войковский,24,171,52,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
1019,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,Москва,Марьино,23,172,53,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
1020,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,Москва,Савёлки,23,173,55,4.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
1021,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,Москва,Пресненский,25,175,58,3.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
1022,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,Москва,Аэропорт,24,175,57,3.0,4,3000.0,6000.0,15000.0,5000.0,7000.0,16000.0
1023,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,Москва,Новогиреево,28,168,53,3.0,1,3000.0,6000.0,16000.0,6000.0,8000.0,180000.0
1024,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,Москва,Новогиреево,27,168,53,3.0,2,3000.0,6000.0,16000.0,6000.0,8000.0,180000.0
1025,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,Москва,Новогиреево,25,168,53,3.0,2,3000.0,6000.0,16000.0,6000.0,8000.0,180000.0
1026,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,Москва,Новогиреево,28,168,53,3.0,2,3000.0,6000.0,16000.0,6000.0,8000.0,180000.0
1027,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,Москва,Новогиреево,26,168,53,3.0,2,3000.0,6000.0,16000.0,6000.0,8000.0,180000.0
1028,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,Москва,Новогиреево,27,168,53,3.0,2,3000.0,6000.0,16000.0,6000.0,8000.0,180000.0
1029,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Аэропорт,30,174,59,3.0,2,2500.0,5000.0,12000.0,,,
1030,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,Москва,Тимирязевский,24,178,55,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,15000.0
1031,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,Москва,Савёлки,24,175,57,2.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,15000.0
1032,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,Москва,Пресненский,25,174,56,2.0,4,3000.0,6000.0,15000.0,5000.0,7000.0,15000.0
1033,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,Москва,Марьино,24,173,54,3.0,2,3000.0,6000.0,15000.0,5000.0,7000.0,15000.0
1034,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Коньково,23,175,57,2.0,2,3000.0,6000.0,13000.0,5000.0,7000.0,15000.0
